#n,x,y
48,8.380920e-01,9.702134e-01
33,4.717164e-01,1.145374e+00
38,1.173630e+01,1.135583e+01
48,1.531652e+00,-1.535910e+00
43,1.912274e+00,1.911085e+00
43,6.017220e+00,-3.999989e+00
49,2.635243e+00,-7.001604e+00
33,1.907549e+00,2.281627e+00
53,1.942745e-01,3.837772e+00
52,1.070991e-01,9.202900e-01
38,3.766793e+00,-6.594514e+00
57,3.379388e+00,4.092563e+00
47,8.822965e-02,2.047503e-01
40,4.448234e+00,-8.593383e+00
49,1.494024e+00,1.638316e+00
28,1.210355e-01,9.772198e-02
45,6.239510e-01,-2.057265e+00
48,4.623833e-02,-2.469114e-01
34,3.483263e-01,-1.005508e+00
45,7.378759e-01,8.790005e-01
38,3.289018e-03,-7.018093e-03
39,6.188728e-01,7.211806e-01
50,1.245312e+00,1.043610e+00
28,2.628293e+00,-5.329294e+00
35,5.508118e-01,1.043163e+00
35,9.392001e-01,-1.267195e+00
54,1.298859e+00,-6.959710e-01
40,3.393265e-01,-1.851653e+00
34,9.590880e-02,1.302222e-01
58,2.570820e+00,-6.085396e+00
41,1.385779e-02,3.164855e-02
39,2.507117e-02,-6.266663e-02
32,1.538439e+00,1.679523e+00
35,1.029565e+00,3.238579e+00
36,6.079056e+00,-5.206953e+00
33,1.129072e+00,-1.359071e+00
31,3.939856e-01,-9.608098e-01
43,2.322813e+00,3.720029e+00
41,3.881477e-01,-3.072420e-01
48,1.192823e+00,-4.547759e+00
30,2.427162e-01,2.849577e+00
34,5.588336e+00,1.016186e+01
42,6.331497e-01,1.920507e+00
37,3.993652e-01,-1.441749e+00
28,2.520499e+00,-4.328054e+00
35,2.427545e+00,-3.469627e+00
38,1.156515e+00,-2.127649e+00
42,8.920229e-01,2.286105e+00
64,7.204587e-01,6.051453e-01
50,7.950249e-01,-1.532516e+00
31,6.636167e-01,-6.444899e-01
37,2.012030e+00,6.792335e+00
34,9.024424e-01,1.140826e+00
33,2.302510e+00,-9.890584e-01
44,1.996226e+00,-3.566893e+00
44,1.508192e+00,-2.515590e+00
42,2.871797e+00,-3.051174e+00
41,7.178211e-02,2.809555e+00
41,5.898441e-02,-2.460368e-01
31,1.957593e-01,-1.462140e-01
42,8.062997e-02,1.809883e-01
52,4.071836e-01,2.835952e-01
38,4.144809e-01,2.658774e+00
49,2.016862e+00,3.500192e+00
39,2.115640e+00,2.533511e+00
29,2.844204e-01,-7.985265e-01
45,3.140351e+00,-1.083369e+01
50,3.980804e+00,-3.665723e+00
62,1.233879e-01,2.525974e-01
42,1.566790e+00,2.990326e+00
28,4.868703e-01,5.551283e-01
41,1.214857e-01,3.252984e-01
25,3.771196e-03,2.794595e-02
44,4.461326e-03,-1.663577e-01
48,4.432705e-02,1.570454e-01
61,2.143621e+00,1.377689e+00
36,2.435276e-01,-2.311730e-01
37,1.188376e+00,1.193856e+00
38,1.223693e+00,1.270024e+00
40,4.285278e-01,7.991762e-01
38,4.143746e+00,7.340579e+00
31,7.252797e-01,-1.909618e+00
43,1.756335e-02,2.456116e-01
46,1.095864e+00,-4.900051e+00
31,2.163067e+00,-1.738738e+00
30,3.078736e+00,5.053112e+00
28,4.985813e-01,1.180803e+00
46,3.714892e+00,6.070798e+00
33,2.616811e+00,-3.707742e+00
32,4.329037e+00,-1.215648e+00
28,3.682628e-01,6.904479e-01
22,8.949675e-01,1.515300e+00
40,8.222149e+00,-4.118767e+00
47,1.337611e-01,5.710812e-01
50,4.813009e-01,1.129430e+00
34,6.116440e-01,-1.437004e+00
38,1.862561e-01,-3.930832e-01
38,1.314180e+00,-1.342654e+00
30,9.153144e-02,2.496851e-01
23,4.653686e-02,1.055607e-01
37,4.093615e+00,-3.572304e+00
42,2.003021e+00,-1.520946e+00
42,5.299991e+00,-4.136441e+00
38,1.225333e+00,-6.966385e-01
40,3.247162e-02,-1.305142e-01
41,1.795662e+00,1.536786e+00
55,7.101234e-01,-8.016241e-01
31,1.208104e+00,-3.708570e+00
33,8.112298e+00,-7.484184e+00
41,3.286408e-01,1.790155e+00
46,3.691214e-01,-6.201602e-01
30,8.998004e-01,3.482979e+00
32,4.308019e-01,-6.903616e-01
43,1.283812e+00,-1.078851e+00
43,1.405981e-01,-2.142388e-01
44,4.061423e+00,8.563443e+00
42,2.674185e-01,2.189637e-01
35,6.350979e-01,1.024797e+00
40,1.128409e+00,1.917285e+00
52,1.143583e+00,-2.865227e+00
34,6.050357e-01,1.276167e-01
43,2.405500e+00,1.133439e+00
49,1.234141e+00,1.103360e+00
41,4.901209e-01,-1.147889e+00
47,6.383308e-02,-2.067523e-02
25,2.432406e+00,-3.457610e+00
40,2.424659e-01,-1.344427e+00
46,1.753238e+00,1.590980e+00
28,8.830345e-02,-5.182204e-01
40,2.485132e-01,-8.298497e-01
36,4.865774e-01,1.494662e+00
34,4.522173e-01,2.069740e+00
45,3.726055e-02,1.023936e-01
33,1.350040e+00,-4.091419e+00
44,2.009029e+00,-1.869497e+00
39,1.483020e-01,-6.763680e-01
40,5.357907e+00,-3.164274e+00
46,4.157584e-01,-6.689159e-01
38,3.997613e-01,2.931149e-01
32,2.143538e+00,6.706041e+00
30,5.267389e-01,-2.063103e+00
30,7.450919e-01,1.192252e+00
34,1.270554e+00,-3.509686e+00
35,4.928914e+00,5.717876e+00
32,1.895857e-02,-2.639404e-01
29,6.399899e-01,9.588418e-01
37,1.783857e+00,-2.198746e+00
47,1.687581e-01,-2.758468e-01
29,9.757758e-01,-1.161982e+00
32,1.069629e+00,-2.394459e+00
36,6.878596e-01,1.704607e+00
28,6.905924e-01,4.394419e+00
45,1.549663e+00,-4.896560e+00
32,6.597414e-01,-2.023043e+00
53,1.526579e+00,1.386948e+00
26,2.961835e-01,2.158333e+00
37,3.671169e-01,-2.104758e+00
42,6.387765e-01,-2.811289e-01
33,4.635279e+00,-9.088920e+00
45,3.231359e-01,-1.253786e+00
32,6.104685e+00,6.225012e+00
44,9.763577e-01,1.348097e+00
36,5.670289e-01,-9.384222e-01
33,4.349295e-01,1.027121e+00
33,1.743384e-01,-1.077444e+00
22,2.754833e+00,-6.331690e+00
40,1.835765e-01,-4.169209e+00
27,2.757187e+00,3.235188e+00
38,1.422009e-01,8.433989e-01
35,3.130423e+00,5.480883e+00
34,1.712080e-01,-4.173712e-01
35,4.953378e-01,-8.377781e-01
50,1.115480e+00,1.463906e+00
39,5.879453e-01,1.397000e+00
34,4.360939e-01,-1.148667e+00
36,4.463031e+00,-4.296221e+00
36,2.710904e-01,2.124468e+00
48,6.876053e-01,-1.567696e+00
41,1.444148e-01,-3.514740e-01
41,9.518000e-01,1.697907e+00
38,2.459938e+00,5.212076e+00
39,1.033312e+00,1.149486e+00
32,2.705100e+00,4.091959e+00
52,3.823229e-01,-2.285736e+00
43,1.275869e-01,-2.747579e-01
34,1.384282e+00,9.015971e-01
29,2.302639e+00,5.281410e+00
37,9.270220e-02,-5.987744e-01
41,7.132091e+00,6.559862e+00
30,4.876968e-01,7.127019e+00
49,1.118844e+00,2.996846e+00
39,1.850660e-01,-1.018303e-01
41,9.066949e-03,2.991606e-02
35,2.439317e+00,-5.465733e+00
36,5.566759e-01,1.215050e+00
36,2.580359e-01,7.870023e-01
31,2.594409e-01,-4.484874e-01
34,2.806952e-01,4.600158e-01
30,1.650376e-01,-1.320007e+00
53,1.091438e+00,-9.349817e+00
37,7.315481e-02,-3.744768e-01
43,3.458326e+00,1.093342e+01
31,6.640388e-01,-1.158852e+00
46,6.897221e-01,-8.046104e-01
36,4.972547e-01,8.856628e-01
42,1.225490e+00,1.329204e+00
34,2.553183e+00,1.385294e+01
44,1.050924e+00,-5.192190e+00
40,4.432637e+00,7.165349e+00
37,4.998300e-01,9.414499e-01
32,2.651255e-01,2.499133e+00
34,1.011712e+00,1.169557e+00
33,1.341535e+00,-1.507027e+00
32,2.708372e-01,-1.210713e+00
56,4.782079e-01,-5.113049e-01
52,7.349296e-01,1.126410e+00
44,8.785156e-01,1.064609e+00
35,3.480586e-01,4.676880e-01
38,7.354239e+00,-9.177962e+00
41,1.850532e+00,1.949556e+00
46,5.979096e-01,-5.637366e-01
38,1.310415e-01,7.830979e-01
34,5.118856e-01,1.057128e+00
21,6.854010e-02,-2.266282e-01
30,1.070439e+00,2.430476e+00
37,1.148412e-01,-8.594562e-01
47,2.659238e+00,-2.256197e+00
35,2.515864e-01,6.464651e-01
52,4.488218e-01,-8.110685e-01
29,1.693974e+00,6.863988e+00
51,1.173443e+00,-1.326953e+00
52,4.116850e+00,-5.196350e+00
42,3.647805e-01,-5.476070e-01
30,1.191648e+00,-1.826387e+00
55,4.998632e+00,-7.143156e+00
24,7.400913e-01,1.481955e+00
46,2.410267e+00,-4.763890e+00
33,4.722353e-01,-5.270808e-01
43,3.109678e-01,-1.617767e+00
35,2.795639e-01,2.780202e-01
37,2.164550e-01,2.926540e-01
43,8.391907e-01,9.396813e-01
39,2.778205e+00,-5.291440e+00
37,7.372530e-02,-5.413906e+00
38,3.522584e+00,-7.322279e+00
33,7.217945e-01,1.435568e+00
42,1.599889e+00,1.068949e+00
47,7.948065e+00,9.525932e+00
45,4.338851e-02,-2.456557e-01
31,5.089401e-01,5.641268e-01
30,2.291057e+00,-1.304863e+00
27,5.293735e-01,-2.097736e+00
29,4.055525e-01,-8.870039e-01
31,1.249861e+00,3.570035e+00
42,1.283426e-01,3.301368e-01
57,6.046362e-01,-8.665918e-01
35,1.226313e+00,4.706725e+00
47,4.923510e-01,-1.125074e+00
32,2.290985e-01,-5.635014e-01
52,2.662586e+00,-4.765715e+00
37,3.603287e-01,-1.831185e+00
43,5.724351e-01,1.193753e+00
39,1.580425e+00,7.116256e+00
31,1.712522e+00,-2.928894e+00
32,2.790231e+00,-7.154944e+00
32,1.000818e+00,-1.204027e+00
38,1.577952e+00,-2.472023e+00
31,4.303162e-02,1.566401e-01
46,6.054005e-01,1.093585e+00
45,2.626510e+00,1.956735e+00
40,5.685691e+00,-1.699889e+00
39,2.252883e+00,3.559209e+00
43,8.768889e-01,-1.138094e+00
32,2.680795e-02,-3.865605e-02
31,3.261459e+00,-3.939180e+00
38,8.334585e-01,-8.558307e-01
33,7.882821e-02,-1.925334e-01
38,1.731278e+00,1.349672e+00
30,5.744603e-01,3.631367e+00
33,7.200420e-01,1.278170e+00
40,2.938016e-01,-4.894679e-01
29,3.016946e-01,-3.282365e-01
34,6.597629e-01,-2.015246e+00
25,2.251220e+00,-2.549750e+00
36,4.908662e-01,-2.185437e+00
28,1.656301e+00,-2.340106e+00
41,2.740275e+00,7.441484e+00
49,4.015239e+00,3.909999e+00
31,1.408273e+00,2.263916e+00
36,2.135467e+00,-4.869294e+00
42,1.110794e-01,-1.976641e-01
35,5.887441e-01,2.944752e+00
32,5.028004e-01,-2.304445e+00
35,2.095767e+00,-2.995436e+00
56,2.615617e+00,3.818763e+00
46,3.949958e+00,3.502642e+00
36,1.133710e+00,-2.607441e+00
35,4.101122e-01,1.622398e+00
43,2.425651e+00,-2.702819e+00
62,2.230609e-01,-3.573708e-01
48,1.468842e+00,7.584071e-01
50,1.513696e-01,-6.611495e-01
45,3.396303e+00,-4.961434e+00
35,1.664547e-01,1.692607e-01
45,3.144452e-01,-8.964461e-01
35,1.966650e+00,8.386683e+00
39,8.019382e-01,-9.661321e-01
42,1.112409e+00,-1.753799e+00
45,9.811110e-02,2.582638e-01
38,3.970655e+00,4.175159e+00
36,1.211069e+00,1.809641e+00
27,3.512711e-01,2.921238e-01
23,1.703674e-01,-3.615900e+00
35,1.834884e-01,-1.029081e+00
38,7.404642e-01,1.773082e+00
39,7.321857e-01,-8.031296e-01
37,3.151972e+00,6.813764e+00
38,3.729084e+00,6.404920e+00
49,1.051091e+00,-8.869065e-01
45,4.568692e-01,9.340199e-01
33,1.887121e+00,-4.353758e+00
34,2.468848e-01,3.588412e-01
31,2.524452e+00,-3.202862e+00
51,3.881944e+00,-6.957675e+00
37,3.861260e-01,2.722251e+00
51,4.311104e-01,-1.179365e+00
33,2.006434e+00,-1.101526e+00
38,3.007901e+00,2.303163e+00
46,1.674984e-01,-2.630382e-01
46,6.292895e-01,-4.998641e+00
42,3.370748e+00,-2.885097e+00
48,1.092387e+00,-2.577725e+00
40,1.101221e+00,-1.338995e+00
30,4.253593e-01,-1.989146e+00
34,1.903225e-01,-3.003535e-01
47,1.347978e+00,-8.640344e-01
31,2.739944e-01,2.070167e+00
32,1.126179e-01,1.886579e-01
38,2.462298e-01,7.792919e-01
58,4.580561e-01,-9.543989e-01
33,1.047009e+01,-4.945248e+00
51,1.502411e+00,-3.624020e+00
47,1.796441e+00,-5.244497e+00
33,1.006485e+00,2.365839e+00
32,7.378848e-01,-1.582062e+00
32,1.545339e-01,-1.435468e+00
28,2.049305e+00,-4.187165e+00
39,9.219107e-01,1.013625e+00
38,3.293531e+00,-8.225218e+00
39,5.261638e+00,-2.140384e+00
21,1.780724e+00,1.576144e+00
35,2.147314e-01,-3.584961e-01
33,3.045372e+00,4.937341e+00
43,2.899509e+00,8.032313e-01
45,3.627552e+00,-5.413694e+00
40,1.560060e+00,-1.252259e+00
68,2.245708e+00,3.123183e+00
43,3.725015e-01,-4.620722e-01
30,2.942412e-01,-4.356867e+00
43,1.484688e+00,4.484456e+00
39,1.377573e-01,-3.538327e-01
33,3.185767e+00,-3.052733e+00
32,9.240694e-01,-1.202199e+00
33,7.110322e-01,-6.381272e-01
36,2.545600e-01,-7.646811e-01
46,9.405914e-01,-3.027394e+00
39,5.114800e-01,2.060275e+00
39,2.005360e-01,3.766975e-01
41,5.791851e-01,2.153272e+00
46,2.795607e+00,-4.869111e+00
33,1.817648e-01,-4.886149e-01
23,2.313349e-01,1.212627e+00
45,6.231732e+00,-8.596153e+00
52,1.010869e+00,-6.920277e-01
31,1.734935e+00,2.338157e+00
32,1.683726e+00,-4.890751e+00
36,8.620594e-01,3.080283e+00
43,5.092167e+00,-6.648046e+00
42,2.526547e-01,-7.322440e-01
46,4.476565e-01,-9.677774e-01
31,1.911308e+00,2.894843e+00
48,1.653692e+00,-1.848383e+00
29,1.085219e+00,3.928872e+00
27,7.362488e+00,-9.946851e+00
39,6.800460e-01,8.946461e-01
41,1.110000e-01,-5.457763e-02
47,2.477683e-01,-8.004870e-01
37,2.031147e+00,3.008109e+00
52,9.601174e-01,1.534453e+00
57,5.235413e-01,-2.187634e+00
32,3.613590e-01,-9.070126e+00
38,1.366176e+00,5.348216e-01
36,9.408609e-01,1.106518e+00
29,5.309771e-01,1.995190e+00
41,2.578020e+00,1.004569e+01
37,1.527613e-01,1.266639e-01
41,3.345490e-02,6.075756e-02
33,3.152896e+00,-3.059568e+00
26,1.055723e-02,-2.887964e-02
40,2.878064e-01,-1.956690e+00
48,6.032588e-01,8.475600e-01
39,1.804403e-01,3.493480e-01
35,1.217292e+00,-2.182094e+00
41,6.500625e+00,-1.013478e+01
40,1.937446e+00,7.978699e-01
42,1.158141e+00,3.091418e+00
50,4.418964e-01,-5.959703e-01
45,3.967653e+00,8.774565e+00
43,7.933097e-01,-2.444528e+00
39,1.137511e-01,-1.380091e+00
38,1.451588e+00,-1.701238e+00
36,2.048918e-02,4.347603e-02
35,1.037405e+00,3.257316e+00
35,8.693892e-01,-2.061772e+00
39,1.445403e-01,-7.086829e-01
37,3.952092e+00,-7.810877e+00
34,7.147734e+00,-1.191745e+01
43,4.285507e-01,4.740438e-01
46,1.237746e+00,-6.750395e-01
33,6.152484e-01,6.868631e-01
38,2.070703e-01,-9.815925e-02
44,7.471870e-01,-2.789789e+00
37,3.816532e-01,-8.185656e-01
35,1.484971e+00,-1.670877e+00
50,1.904581e+00,2.788559e+00
47,1.046314e+00,-2.763422e+00
29,2.343206e+00,7.611539e+00
29,1.296317e+00,2.920938e+00
48,8.540734e-02,-1.046840e-01
53,5.396620e-02,-6.904501e-02
36,6.676009e+00,9.391706e+00
33,2.000280e+00,5.149707e+00
38,6.224104e-01,-2.367564e+00
38,2.744456e+00,-2.993348e+00
48,1.432959e+00,-3.191561e+00
51,1.334546e+00,6.685024e+00
45,1.292437e+00,2.634575e+00
42,1.474496e+00,-3.880900e+00
32,9.180046e+00,9.339333e+00
45,6.086663e-01,-2.195064e+00
58,4.512348e+00,9.252114e+00
41,2.656674e-01,6.882276e-01
33,2.507551e+00,-4.342236e+00
37,1.410521e+00,1.473133e+00
33,1.077633e+00,-3.110437e+00
20,1.463201e+00,1.491814e+00
43,2.514598e-01,-3.035402e-01
34,2.092183e+00,3.554132e+00
40,8.310373e-01,9.830602e-01
54,5.695969e-01,5.705512e-01
45,1.560356e+00,-1.895869e+00
38,1.264145e-01,-3.178760e-01
27,3.592125e+00,-3.883710e+00
40,1.427430e+00,5.727209e+00
31,7.289525e-01,1.416345e+00
35,2.909969e+00,2.917966e+00
41,2.685055e+00,4.293015e+00
30,8.179032e-01,2.738725e+00
50,2.718719e-01,4.180573e-01
43,2.250818e+00,2.775531e+00
45,6.236077e-01,-9.179785e-01
22,6.028624e+00,4.807575e+00
39,5.839974e+00,4.832564e+00
26,6.996790e-01,8.290322e-01
22,6.614176e-01,-9.627870e-01
46,2.988068e+00,3.204301e+00
31,2.940869e-01,-6.422082e-01
32,4.441869e+00,2.731671e+00
23,6.734916e-02,-3.753086e-01
42,4.833194e+00,-4.267647e+00
40,3.050439e-02,-4.321822e-02
53,3.898158e-02,-3.771358e-02
34,4.597271e-01,7.081722e-01
36,6.985733e-03,-2.361577e-02
36,7.537032e-01,-1.228526e+00
31,3.780134e-01,-7.215915e-01
36,4.450595e+00,4.418135e+00
37,9.660933e-01,-2.836035e+00
38,6.350487e+00,3.617262e+00
32,1.049449e+00,-3.394026e+00
59,2.486095e-01,1.644860e-01
33,3.492410e-01,-8.216756e-01
39,3.250621e+00,-5.092860e+00
42,5.464708e-01,5.196079e-01
31,1.937572e+00,3.007939e+00
38,1.540665e-01,-1.285775e+00
67,2.074637e+00,-2.246463e+00
34,2.832628e-01,-3.778735e-01
46,1.306163e+00,-2.109877e+00
28,4.042925e-01,8.469606e-01
48,6.573618e-01,-1.582509e+00
40,2.342717e+00,5.617876e+00
38,7.370430e-01,2.557759e+00
30,5.088777e-01,-3.220945e+00
38,4.476018e-01,-9.384874e-01
49,1.447669e+00,1.529113e+00
44,2.216051e+00,4.100020e+00
36,6.910427e-01,-1.351737e+00
55,2.887995e+00,5.412155e+00
42,5.365366e-01,-3.443502e+00
34,1.612149e-01,-7.157370e-01
42,4.125719e+00,-1.229988e+01
35,1.015867e+00,7.884551e-01
36,1.902140e-01,-9.859640e-01
26,3.459959e-02,-2.501142e-01
42,3.143192e+00,4.114309e+00
43,2.295154e+00,-1.438233e+00
41,1.056930e-02,8.314901e-02
51,9.194108e-01,1.696840e+00
44,4.357954e-01,-7.110084e-01
34,4.139450e+00,-3.915461e+00
51,2.718614e+00,8.724148e+00
38,2.023499e-01,-7.861534e-01
38,3.847320e+00,-5.140658e+00
45,2.546096e-01,1.762049e+00
39,8.312592e-01,1.503053e+00
37,4.989757e+00,6.951911e+00
30,1.576764e+01,3.492591e+00
44,3.169606e+00,2.452038e+00
26,8.800735e-01,-9.439724e-01
30,7.838432e-02,1.931110e+00
27,1.484692e-01,7.868164e-01
48,8.993953e-02,3.509552e-01
32,1.006300e+00,-1.274350e+00
34,3.881619e-01,3.031074e+00
38,6.401663e-01,-1.135857e+00
35,2.112421e-01,-7.669973e-01
46,4.582396e+00,9.872728e+00
25,2.551650e-01,8.609148e-01
33,3.695049e-01,1.579325e+00
29,2.249935e-01,5.920724e-01
39,2.482079e-01,3.551287e-01
41,8.993776e-01,-1.356933e+00
39,1.270806e+01,-8.302778e+00
37,1.054695e+00,-3.395498e+00
45,1.036352e+00,-2.519710e+00
